PERMNO,date,TICKER,COMNAM,PRC
12490,02/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,88.79000
12490,02/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,84.37000
12490,02/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,86.40000
12490,02/25/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,85.90000
12490,02/26/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,88.97000
12490,02/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,92.03000
12490,03/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,89.05000
12490,03/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,87.77000
12490,03/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,89.49000
12490,03/05/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,87.48000
12490,03/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,85.81000
12490,03/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,83.48000
12490,03/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,87.25000
12490,03/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,88.62000
12490,03/12/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,90.40000
12490,03/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,90.36000
12490,03/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,91.22000
12490,03/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,92.91000
12490,03/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,91.95000
12490,03/19/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,92.66000
12490,03/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,92.51000
12490,03/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,98.71000
12490,03/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,98.30000
12490,03/25/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,97.95000
12490,03/26/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,98.78000
12490,03/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,94.15000
12490,03/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,94.52000
12490,03/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,96.89000
12490,04/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,97.61000
12490,04/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,100.82000
12490,04/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.22000
12490,04/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.56000
12490,04/07/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,98.75000
12490,04/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.19000
12490,04/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.70000
12490,04/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,99.95000
12490,04/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,99.27000
12490,04/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,98.85000
12490,04/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.43000
12490,04/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.27000
12490,04/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,100.43000
12490,04/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.31000
12490,04/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.55000
12490,04/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.42000
12490,04/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,100.08000
12490,04/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,99.95000
12490,04/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.94000
12490,04/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.04000
12490,04/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,103.21000
12490,05/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.61000
12490,05/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.19000
12490,05/05/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,105.85000
12490,05/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.62000
12490,05/07/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.59000
12490,05/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.49000
12490,05/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.90000
12490,05/12/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,103.94000
12490,05/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.26000
12490,05/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.05000
12490,05/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.37000
12490,05/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.58000
12490,05/19/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,105.51000
12490,05/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.05000
12490,05/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.82000
12490,05/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.89000
12490,05/26/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,105.02000
12490,05/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.93000
12490,05/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.69000
12490,05/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.28000
12490,06/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,108.37000
12490,06/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.83000
12490,06/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.49000
12490,06/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.33000
12490,06/05/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,107.24000
12490,06/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,107.49000
12490,06/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,108.14000
12490,06/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,108.35000
12490,06/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,109.40000
12490,06/12/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,108.21000
12490,06/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,107.62000
12490,06/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,107.32000
12490,06/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,107.00000
12490,06/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.33000
12490,06/19/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,105.89000
12490,06/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.52000
12490,06/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.44000
12490,06/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.15000
12490,06/25/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.06000
12490,06/26/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,105.68000
12490,06/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,105.83000
12490,06/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.42000
12490,07/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.84000
12490,07/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.73000
12490,07/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,101.65000
12490,07/07/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,100.19000
12490,07/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,100.68000
12490,07/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,102.08000
12490,07/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,100.83000
12490,07/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,103.62000
12490,07/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,103.25000
12490,07/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,107.22000
12490,07/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,110.64000
12490,07/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,115.42000
12490,07/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,116.44000
12490,07/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.04000
12490,07/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,115.57000
12490,07/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.06000
12490,07/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.64000
12490,07/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.63000
12490,07/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.28000
12490,07/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.26000
12490,07/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.86000
12490,07/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.93000
12490,08/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.92000
12490,08/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.60000
12490,08/05/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.47000
12490,08/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.38000
12490,08/07/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.33000
12490,08/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.70000
12490,08/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.79000
12490,08/12/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.29000
12490,08/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.58000
12490,08/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.57000
12490,08/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,116.86000
12490,08/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.63000
12490,08/19/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.57000
12490,08/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.95000
12490,08/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.90000
12490,08/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.32000
12490,08/25/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.83000
12490,08/26/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.47000
12490,08/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.43000
12490,08/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.22000
12490,08/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.05000
12490,09/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,116.69000
12490,09/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,116.09000
12490,09/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,116.33000
12490,09/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.46000
12490,09/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.16000
12490,09/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,116.76000
12490,09/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.67000
12490,09/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.05000
12490,09/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.88000
12490,09/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.35000
12490,09/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.82000
12490,09/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.88000
12490,09/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,122.11000
12490,09/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.57000
12490,09/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.61000
12490,09/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.82000
12490,09/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.94000
12490,09/25/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.08000
12490,09/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.33000
12490,09/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.81000
12490,09/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.61000
12490,10/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.90000
12490,10/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.02000
12490,10/05/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.75000
12490,10/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.35000
12490,10/07/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,122.78000
12490,10/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,122.29000
12490,10/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,125.93000
12490,10/12/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.04000
12490,10/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.02000
12490,10/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.35001
12490,10/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.98000
12490,10/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.64000
12490,10/19/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,123.06000
12490,10/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,122.82000
12490,10/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.87000
12490,10/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,122.69000
12490,10/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.36000
12490,10/26/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.11000
12490,10/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.65000
12490,10/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.50000
12490,10/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,122.87000
12490,10/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.61000
12490,11/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.56000
12490,11/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.16000
12490,11/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,121.29000
12490,11/05/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,123.10000
12490,11/06/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,123.49000
12490,11/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.00000
12490,11/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.91000
12490,11/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.19000
12490,11/12/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.26000
12490,11/13/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.03000
12490,11/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.21001
12490,11/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.63000
12490,11/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.14999
12490,11/19/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.54000
12490,11/20/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.96000
12490,11/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.20000
12490,11/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.93000
12490,11/25/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.28000
12490,11/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,125.70000
12490,11/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.35000
12490,12/01/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.94000
12490,12/02/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.21000
12490,12/03/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.55000
12490,12/04/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.25000
12490,12/07/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.04000
12490,12/08/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.80000
12490,12/09/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.39000
12490,12/10/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,129.34000
12490,12/11/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,129.67999
12490,12/14/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,129.92999
12490,12/15/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.49001
12490,12/16/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.71001
12490,12/17/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.40000
12490,12/18/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,127.91000
12490,12/21/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,128.64999
12490,12/22/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,129.92999
12490,12/23/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,130.00000
12490,12/24/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,130.57001
12490,12/28/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,132.31000
12490,12/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,131.85001
12490,12/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,132.57001
12490,12/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,130.89999
12490,01/04/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,132.45000
12490,01/05/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.85001
12490,01/06/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.00000
12490,01/07/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.55000
12490,01/08/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.85001
12490,01/11/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.48000
12490,01/12/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.50999
12490,01/13/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.23000
12490,01/14/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,132.31000
12490,01/15/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,131.78000
12490,01/19/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,134.14000
12490,01/20/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.25000
12490,01/21/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.00000
12490,01/22/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.50000
12490,01/25/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.12000
12490,01/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.75000
12490,01/27/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.33000
12490,01/28/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.75000
12490,01/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,122.39000
12490,02/01/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,124.67000
12490,02/02/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.53000
12490,02/03/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.66000
12490,02/04/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.00000
12490,02/05/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.52000
12490,02/08/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,121.88000
12490,02/09/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.21000
12490,02/10/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,122.81000
12490,02/11/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.73000
12490,02/12/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,124.00000
12490,02/16/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.23000
12490,02/17/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.33000
12490,02/18/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.81000
12490,02/19/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.19000
12490,02/22/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.85000
12490,02/23/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.46000
12490,02/24/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.59000
12490,02/25/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.07000
12490,02/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.16000
12490,03/01/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.57001
12490,03/02/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.42000
12490,03/03/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.88000
12490,03/04/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.72000
12490,03/05/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.25000
12490,03/08/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.41000
12490,03/09/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.55000
12490,03/10/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.62000
12490,03/11/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.60000
12490,03/12/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.94000
12490,03/15/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.83000
12490,03/16/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.67000
12490,03/17/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.76000
12490,03/18/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.38000
12490,03/19/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.71000
12490,03/22/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.98000
12490,03/23/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.37000
12490,03/24/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.53000
12490,03/25/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.24001
12490,03/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.25999
12490,03/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.59000
12490,03/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.77000
12490,03/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.25000
12490,04/01/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.25000
12490,04/05/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.35001
12490,04/06/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.92999
12490,04/07/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.48000
12490,04/08/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.61000
12490,04/09/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.75999
12490,04/12/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.36000
12490,04/13/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.03000
12490,04/14/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,131.25000
12490,04/15/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.89000
12490,04/16/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.63000
12490,04/19/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,132.23000
12490,04/20/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.69000
12490,04/21/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.99001
12490,04/22/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.13000
12490,04/23/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.99001
12490,04/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.73000
12490,04/27/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.82001
12490,04/28/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.10001
12490,04/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.46001
12490,04/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.00000
12490,05/03/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.60001
12490,05/04/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.12000
12490,05/05/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.46000
12490,05/06/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.92000
12490,05/07/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,122.10000
12490,05/10/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.27000
12490,05/11/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.89000
12490,05/12/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,132.67999
12490,05/13/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,131.48000
12490,05/14/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,131.19000
12490,05/17/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.44000
12490,05/18/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.95000
12490,05/19/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.86000
12490,05/20/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.80000
12490,05/21/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.42000
12490,05/24/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,124.45000
12490,05/25/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,124.52000
12490,05/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.23000
12490,05/27/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,126.39000
12490,05/28/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.26000
12490,06/01/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,124.34000
12490,06/02/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.41000
12490,06/03/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.96000
12490,06/04/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.28000
12490,06/07/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,124.13000
12490,06/08/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.72000
12490,06/09/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.90000
12490,06/10/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.68000
12490,06/11/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.45000
12490,06/14/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.50000
12490,06/15/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.78999
12490,06/16/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.35001
12490,06/17/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.98000
12490,06/18/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.14999
12490,06/21/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.64999
12490,06/22/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.30000
12490,06/23/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,130.11000
12490,06/24/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.19000
12490,06/25/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.12000
