PERMNO,date,TICKER,COMNAM,PRC
12490,03/28/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,104.00000
12490,04/30/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,83.76000
12490,05/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,80.45000
12490,06/28/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,72.00000
12490,07/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,70.40000
12490,08/30/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,75.38000
12490,09/30/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,58.31000
12490,10/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,78.94000
12490,11/29/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,86.92000
12490,12/31/2002,IBM,INTERNATIONAL BUSINESS MACHS COR,77.50000
12490,01/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,78.20000
12490,02/28/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,77.95000
12490,03/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,78.43000
12490,04/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,84.90000
12490,05/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,88.04000
12490,06/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,82.50000
12490,07/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,81.25000
12490,08/29/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,82.01000
12490,09/30/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,88.33000
12490,10/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,89.48000
12490,11/28/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,90.54000
12490,12/31/2003,IBM,INTERNATIONAL BUSINESS MACHS COR,92.68000
12490,01/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,99.23000
12490,02/27/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,96.50000
12490,03/31/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,91.84000
12490,04/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,88.17000
12490,05/28/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,88.59000
12490,06/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,88.15000
12490,07/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,87.07000
12490,08/31/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,84.69000
12490,09/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,85.74000
12490,10/29/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,89.75000
12490,11/30/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,94.24000
12490,12/31/2004,IBM,INTERNATIONAL BUSINESS MACHS COR,98.58000
12490,01/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,93.42000
12490,02/28/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,92.58000
12490,03/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,91.38000
12490,04/29/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,76.38000
12490,05/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,75.55000
12490,06/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,74.20000
12490,07/29/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,83.46000
12490,08/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,80.62000
12490,09/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,80.22000
12490,10/31/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,81.88000
12490,11/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,88.90000
12490,12/30/2005,IBM,INTERNATIONAL BUSINESS MACHS COR,82.20000
12490,01/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,81.30000
12490,02/28/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,80.24000
12490,03/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,82.47000
12490,04/28/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,82.34000
12490,05/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,79.90000
12490,06/30/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,76.82000
12490,07/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,77.41000
12490,08/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,80.97000
12490,09/29/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,81.94000
12490,10/31/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,92.33000
12490,11/30/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,91.92000
12490,12/29/2006,IBM,INTERNATIONAL BUSINESS MACHS COR,97.15000
12490,01/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,99.15000
12490,02/28/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,92.94000
12490,03/30/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,94.26000
12490,04/30/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,102.21000
12490,05/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,106.60000
12490,06/29/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,105.25000
12490,07/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,110.65000
12490,08/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,116.69000
12490,09/28/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,117.80000
12490,10/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,116.12000
12490,11/30/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,105.18000
12490,12/31/2007,IBM,INTERNATIONAL BUSINESS MACHS COR,108.10000
12490,01/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,107.11000
12490,02/29/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,113.86000
12490,03/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,115.14000
12490,04/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,120.70000
12490,05/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,129.42999
12490,06/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,118.53000
12490,07/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,127.98000
12490,08/29/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,121.73000
12490,09/30/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,116.96000
12490,10/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,92.97000
12490,11/28/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,81.60000
12490,12/31/2008,IBM,INTERNATIONAL BUSINESS MACHS COR,84.16000
12490,01/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,91.65000
12490,02/27/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,92.03000
12490,03/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,96.89000
12490,04/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,103.21000
12490,05/29/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,106.28000
12490,06/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,104.42000
12490,07/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,117.93000
12490,08/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,118.05000
12490,09/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,119.61000
12490,10/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,120.61000
12490,11/30/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,126.35000
12490,12/31/2009,IBM,INTERNATIONAL BUSINESS MACHS COR,130.89999
12490,01/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,122.39000
12490,02/26/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,127.16000
12490,03/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.25000
12490,04/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,129.00000
12490,05/28/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,125.26000
12490,06/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.48000
12490,07/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,128.39999
12490,08/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,123.13000
12490,09/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,134.14000
12490,10/29/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,143.60001
12490,11/30/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,141.46001
12490,12/31/2010,IBM,INTERNATIONAL BUSINESS MACHS COR,146.75999
12490,01/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,162.00000
12490,02/28/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,161.88000
12490,03/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,163.07001
12490,04/29/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,170.58000
12490,05/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,168.92999
12490,06/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,171.55000
12490,07/29/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,181.85001
12490,08/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,171.91000
12490,09/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,174.87000
12490,10/31/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,184.63000
12490,11/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,188.00000
12490,12/30/2011,IBM,INTERNATIONAL BUSINESS MACHS COR,183.88000
12490,01/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,192.60001
12490,02/29/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,196.73000
12490,03/30/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,208.64999
12490,04/30/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,207.08000
12490,05/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,192.89999
12490,06/29/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,195.58000
12490,07/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,195.98000
12490,08/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,194.85001
12490,09/28/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,207.45000
12490,10/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,194.53000
12490,11/30/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,190.07001
12490,12/31/2012,IBM,INTERNATIONAL BUSINESS MACHS COR,191.55000
12490,01/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,203.07001
12490,02/28/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,200.83000
12490,03/28/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,213.30000
12490,04/30/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,202.53999
12490,05/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,208.02000
12490,06/28/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,191.11000
12490,07/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,195.03999
12490,08/30/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,182.27000
12490,09/30/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,185.17999
12490,10/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,179.21001
12490,11/29/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,179.67999
12490,12/31/2013,IBM,INTERNATIONAL BUSINESS MACHS COR,187.57001
12490,01/31/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,176.67999
12490,02/28/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,185.17000
12490,03/31/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,192.49001
12490,04/30/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,196.47000
12490,05/30/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,184.36000
12490,06/30/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,181.27000
12490,07/31/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,191.67000
12490,08/29/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,192.30000
12490,09/30/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,189.83000
12490,10/31/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,164.39999
12490,11/28/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,162.17000
12490,12/31/2014,IBM,INTERNATIONAL BUSINESS MACHS COR,160.44000
12490,01/30/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,153.31000
12490,02/27/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,161.94000
12490,03/31/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,160.50000
12490,04/30/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,171.28999
12490,05/29/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,169.64999
12490,06/30/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,162.66000
12490,07/31/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,161.99001
12490,08/31/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,147.89000
12490,09/30/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,144.97000
12490,10/30/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,140.08000
12490,11/30/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,139.42000
12490,12/31/2015,IBM,INTERNATIONAL BUSINESS MACHS COR,137.62000
12490,01/29/2016,IBM,INTERNATIONAL BUSINESS MACHS COR,124.79000
12490,02/29/2016,IBM,INTERNATIONAL BUSINESS MACHS COR,131.03000
14593,12/31/1986,AAPL,APPLE COMPUTER INC,40.50000
14593,01/30/1987,AAPL,APPLE COMPUTER INC,55.50000
14593,02/27/1987,AAPL,APPLE COMPUTER INC,70.00000
14593,03/31/1987,AAPL,APPLE COMPUTER INC,64.50000
14593,04/30/1987,AAPL,APPLE COMPUTER INC,79.25000
14593,05/29/1987,AAPL,APPLE COMPUTER INC,79.00000
14593,06/30/1987,AAPL,APPLE COMPUTER INC,40.50000
14593,07/31/1987,AAPL,APPLE COMPUTER INC,41.25000
14593,08/31/1987,AAPL,APPLE COMPUTER INC,54.00000
14593,09/30/1987,AAPL,APPLE COMPUTER INC,56.50000
14593,10/30/1987,AAPL,APPLE COMPUTER INC,38.62500
14593,11/30/1987,AAPL,APPLE COMPUTER INC,33.00000
14593,12/31/1987,AAPL,APPLE COMPUTER INC,42.00000
14593,01/29/1988,AAPL,APPLE COMPUTER INC,41.50000
14593,02/29/1988,AAPL,APPLE COMPUTER INC,43.00000
14593,03/31/1988,AAPL,APPLE COMPUTER INC,40.00000
14593,04/29/1988,AAPL,APPLE COMPUTER INC,41.00000
14593,05/31/1988,AAPL,APPLE COMPUTER INC,41.50000
14593,06/30/1988,AAPL,APPLE COMPUTER INC,46.25000
14593,07/29/1988,AAPL,APPLE COMPUTER INC,44.37500
14593,08/31/1988,AAPL,APPLE COMPUTER INC,39.87500
14593,09/30/1988,AAPL,APPLE COMPUTER INC,43.25000
14593,10/31/1988,AAPL,APPLE COMPUTER INC,38.62500
14593,11/30/1988,AAPL,APPLE COMPUTER INC,37.62500
14593,12/30/1988,AAPL,APPLE COMPUTER INC,40.25000
14593,01/31/1989,AAPL,APPLE COMPUTER INC,37.75000
14593,02/28/1989,AAPL,APPLE COMPUTER INC,36.25000
14593,03/31/1989,AAPL,APPLE COMPUTER INC,35.62500
14593,04/28/1989,AAPL,APPLE COMPUTER INC,39.00000
14593,05/31/1989,AAPL,APPLE COMPUTER INC,47.75000
14593,06/30/1989,AAPL,APPLE COMPUTER INC,41.25000
14593,07/31/1989,AAPL,APPLE COMPUTER INC,39.75000
14593,08/31/1989,AAPL,APPLE COMPUTER INC,44.50000
14593,09/29/1989,AAPL,APPLE COMPUTER INC,44.50000
14593,10/31/1989,AAPL,APPLE COMPUTER INC,46.50000
14593,11/30/1989,AAPL,APPLE COMPUTER INC,44.25000
14593,12/29/1989,AAPL,APPLE COMPUTER INC,35.25000
14593,01/31/1990,AAPL,APPLE COMPUTER INC,34.00000
14593,02/28/1990,AAPL,APPLE COMPUTER INC,34.00000
14593,03/30/1990,AAPL,APPLE COMPUTER INC,40.25000
14593,04/30/1990,AAPL,APPLE COMPUTER INC,39.37500
14593,05/31/1990,AAPL,APPLE COMPUTER INC,41.25000
14593,06/29/1990,AAPL,APPLE COMPUTER INC,44.75000
14593,07/31/1990,AAPL,APPLE COMPUTER INC,42.00000
14593,08/31/1990,AAPL,APPLE COMPUTER INC,37.00000
14593,09/28/1990,AAPL,APPLE COMPUTER INC,29.00000
14593,10/31/1990,AAPL,APPLE COMPUTER INC,30.75000
14593,11/30/1990,AAPL,APPLE COMPUTER INC,36.75000
14593,12/31/1990,AAPL,APPLE COMPUTER INC,43.00000
14593,01/31/1991,AAPL,APPLE COMPUTER INC,55.50000
14593,02/28/1991,AAPL,APPLE COMPUTER INC,57.25000
14593,03/28/1991,AAPL,APPLE COMPUTER INC,68.00000
14593,04/30/1991,AAPL,APPLE COMPUTER INC,55.00000
14593,05/31/1991,AAPL,APPLE COMPUTER INC,47.00000
14593,06/28/1991,AAPL,APPLE COMPUTER INC,41.50000
14593,07/31/1991,AAPL,APPLE COMPUTER INC,46.25000
14593,08/30/1991,AAPL,APPLE COMPUTER INC,53.00000
14593,09/30/1991,AAPL,APPLE COMPUTER INC,49.50000
14593,10/31/1991,AAPL,APPLE COMPUTER INC,51.50000
14593,11/29/1991,AAPL,APPLE COMPUTER INC,50.75000
14593,12/31/1991,AAPL,APPLE COMPUTER INC,56.37500
14593,01/31/1992,AAPL,APPLE COMPUTER INC,64.75000
14593,02/28/1992,AAPL,APPLE COMPUTER INC,67.50000
14593,03/31/1992,AAPL,APPLE COMPUTER INC,58.25000
14593,04/30/1992,AAPL,APPLE COMPUTER INC,60.12500
14593,05/29/1992,AAPL,APPLE COMPUTER INC,59.75000
14593,06/30/1992,AAPL,APPLE COMPUTER INC,48.00000
14593,07/31/1992,AAPL,APPLE COMPUTER INC,46.75000
14593,08/31/1992,AAPL,APPLE COMPUTER INC,46.00000
14593,09/30/1992,AAPL,APPLE COMPUTER INC,45.12500
14593,10/30/1992,AAPL,APPLE COMPUTER INC,52.50000
14593,11/30/1992,AAPL,APPLE COMPUTER INC,57.50000
14593,12/31/1992,AAPL,APPLE COMPUTER INC,59.75000
14593,01/29/1993,AAPL,APPLE COMPUTER INC,59.50000
14593,02/26/1993,AAPL,APPLE COMPUTER INC,53.00000
14593,03/31/1993,AAPL,APPLE COMPUTER INC,51.50000
14593,04/30/1993,AAPL,APPLE COMPUTER INC,51.25000
14593,05/28/1993,AAPL,APPLE COMPUTER INC,56.62500
14593,06/30/1993,AAPL,APPLE COMPUTER INC,39.50000
14593,07/30/1993,AAPL,APPLE COMPUTER INC,27.75000
14593,08/31/1993,AAPL,APPLE COMPUTER INC,26.50000
14593,09/30/1993,AAPL,APPLE COMPUTER INC,23.37500
14593,10/29/1993,AAPL,APPLE COMPUTER INC,30.75000
14593,11/30/1993,AAPL,APPLE COMPUTER INC,31.50000
14593,12/31/1993,AAPL,APPLE COMPUTER INC,29.25000
14593,01/31/1994,AAPL,APPLE COMPUTER INC,32.75000
14593,02/28/1994,AAPL,APPLE COMPUTER INC,36.50000
14593,03/31/1994,AAPL,APPLE COMPUTER INC,33.25000
14593,04/29/1994,AAPL,APPLE COMPUTER INC,30.00000
14593,05/31/1994,AAPL,APPLE COMPUTER INC,29.25000
14593,06/30/1994,AAPL,APPLE COMPUTER INC,26.50000
14593,07/29/1994,AAPL,APPLE COMPUTER INC,33.68750
14593,08/31/1994,AAPL,APPLE COMPUTER INC,36.18750
14593,09/30/1994,AAPL,APPLE COMPUTER INC,33.68750
14593,10/31/1994,AAPL,APPLE COMPUTER INC,43.18750
14593,11/30/1994,AAPL,APPLE COMPUTER INC,37.25000
14593,12/30/1994,AAPL,APPLE COMPUTER INC,39.00000
14593,01/31/1995,AAPL,APPLE COMPUTER INC,40.37500
14593,02/28/1995,AAPL,APPLE COMPUTER INC,39.50000
14593,03/31/1995,AAPL,APPLE COMPUTER INC,35.25000
14593,04/28/1995,AAPL,APPLE COMPUTER INC,38.25000
14593,05/31/1995,AAPL,APPLE COMPUTER INC,41.56250
14593,06/30/1995,AAPL,APPLE COMPUTER INC,46.43750
14593,07/31/1995,AAPL,APPLE COMPUTER INC,45.00000
14593,08/31/1995,AAPL,APPLE COMPUTER INC,43.00000
14593,09/29/1995,AAPL,APPLE COMPUTER INC,37.25000
14593,10/31/1995,AAPL,APPLE COMPUTER INC,36.31250
14593,11/30/1995,AAPL,APPLE COMPUTER INC,38.12500
14593,12/29/1995,AAPL,APPLE COMPUTER INC,31.87500
14593,01/31/1996,AAPL,APPLE COMPUTER INC,27.62500
14593,02/29/1996,AAPL,APPLE COMPUTER INC,27.50000
14593,03/29/1996,AAPL,APPLE COMPUTER INC,24.56250
14593,04/30/1996,AAPL,APPLE COMPUTER INC,24.37500
14593,05/31/1996,AAPL,APPLE COMPUTER INC,26.12500
14593,06/28/1996,AAPL,APPLE COMPUTER INC,21.00000
14593,07/31/1996,AAPL,APPLE COMPUTER INC,22.00000
14593,08/30/1996,AAPL,APPLE COMPUTER INC,24.25000
14593,09/30/1996,AAPL,APPLE COMPUTER INC,22.18750
14593,10/31/1996,AAPL,APPLE COMPUTER INC,23.00000
14593,11/29/1996,AAPL,APPLE COMPUTER INC,24.12500
14593,12/31/1996,AAPL,APPLE COMPUTER INC,20.87500
14593,01/31/1997,AAPL,APPLE COMPUTER INC,16.62500
14593,02/28/1997,AAPL,APPLE COMPUTER INC,16.25000
14593,03/31/1997,AAPL,APPLE COMPUTER INC,18.25000
14593,04/30/1997,AAPL,APPLE COMPUTER INC,17.00000
14593,05/30/1997,AAPL,APPLE COMPUTER INC,16.62500
14593,06/30/1997,AAPL,APPLE COMPUTER INC,14.25000
14593,07/31/1997,AAPL,APPLE COMPUTER INC,17.50000
14593,08/29/1997,AAPL,APPLE COMPUTER INC,21.75000
14593,09/30/1997,AAPL,APPLE COMPUTER INC,21.68750
14593,10/31/1997,AAPL,APPLE COMPUTER INC,17.03125
14593,11/28/1997,AAPL,APPLE COMPUTER INC,17.75000
14593,12/31/1997,AAPL,APPLE COMPUTER INC,13.12500
14593,01/30/1998,AAPL,APPLE COMPUTER INC,18.31250
14593,02/27/1998,AAPL,APPLE COMPUTER INC,23.62500
14593,03/31/1998,AAPL,APPLE COMPUTER INC,27.50000
14593,04/30/1998,AAPL,APPLE COMPUTER INC,27.37500
14593,05/29/1998,AAPL,APPLE COMPUTER INC,26.62500
14593,06/30/1998,AAPL,APPLE COMPUTER INC,28.68750
14593,07/31/1998,AAPL,APPLE COMPUTER INC,34.62500
14593,08/31/1998,AAPL,APPLE COMPUTER INC,31.18750
14593,09/30/1998,AAPL,APPLE COMPUTER INC,38.12500
14593,10/30/1998,AAPL,APPLE COMPUTER INC,37.12500
14593,11/30/1998,AAPL,APPLE COMPUTER INC,31.93750
14593,12/31/1998,AAPL,APPLE COMPUTER INC,40.93750
14593,01/29/1999,AAPL,APPLE COMPUTER INC,41.18750
14593,02/26/1999,AAPL,APPLE COMPUTER INC,34.81250
14593,03/31/1999,AAPL,APPLE COMPUTER INC,35.93750
14593,04/30/1999,AAPL,APPLE COMPUTER INC,46.00000
14593,05/28/1999,AAPL,APPLE COMPUTER INC,44.06250
14593,06/30/1999,AAPL,APPLE COMPUTER INC,46.31250
14593,07/30/1999,AAPL,APPLE COMPUTER INC,55.68750
14593,08/31/1999,AAPL,APPLE COMPUTER INC,65.25000
14593,09/30/1999,AAPL,APPLE COMPUTER INC,63.31250
14593,10/29/1999,AAPL,APPLE COMPUTER INC,80.12500
14593,11/30/1999,AAPL,APPLE COMPUTER INC,97.87500
14593,12/31/1999,AAPL,APPLE COMPUTER INC,102.81250
14593,01/31/2000,AAPL,APPLE COMPUTER INC,103.75000
14593,02/29/2000,AAPL,APPLE COMPUTER INC,114.62500
14593,03/31/2000,AAPL,APPLE COMPUTER INC,135.81250
14593,04/28/2000,AAPL,APPLE COMPUTER INC,124.06250
14593,05/31/2000,AAPL,APPLE COMPUTER INC,84.00000
14593,06/30/2000,AAPL,APPLE COMPUTER INC,52.37500
14593,07/31/2000,AAPL,APPLE COMPUTER INC,50.81250
14593,08/31/2000,AAPL,APPLE COMPUTER INC,60.93750
14593,09/29/2000,AAPL,APPLE COMPUTER INC,25.75000
14593,10/31/2000,AAPL,APPLE COMPUTER INC,19.56250
14593,11/30/2000,AAPL,APPLE COMPUTER INC,16.50000
14593,12/29/2000,AAPL,APPLE COMPUTER INC,14.87500
14593,01/31/2001,AAPL,APPLE COMPUTER INC,21.62500
14593,02/28/2001,AAPL,APPLE COMPUTER INC,18.25000
14593,03/30/2001,AAPL,APPLE COMPUTER INC,22.07000
14593,04/30/2001,AAPL,APPLE COMPUTER INC,25.49000
14593,05/31/2001,AAPL,APPLE COMPUTER INC,19.95000
14593,06/29/2001,AAPL,APPLE COMPUTER INC,23.25000
14593,07/31/2001,AAPL,APPLE COMPUTER INC,18.79000
14593,08/31/2001,AAPL,APPLE COMPUTER INC,18.55000
14593,09/28/2001,AAPL,APPLE COMPUTER INC,15.51000
14593,10/31/2001,AAPL,APPLE COMPUTER INC,17.56000
14593,11/30/2001,AAPL,APPLE COMPUTER INC,21.30000
14593,12/31/2001,AAPL,APPLE COMPUTER INC,21.90000
14593,01/31/2002,AAPL,APPLE COMPUTER INC,24.72000
14593,02/28/2002,AAPL,APPLE COMPUTER INC,21.70000
14593,03/28/2002,AAPL,APPLE COMPUTER INC,23.67000
14593,04/30/2002,AAPL,APPLE COMPUTER INC,24.27000
14593,05/31/2002,AAPL,APPLE COMPUTER INC,23.30000
14593,06/28/2002,AAPL,APPLE COMPUTER INC,17.72000
14593,07/31/2002,AAPL,APPLE COMPUTER INC,15.26000
14593,08/30/2002,AAPL,APPLE COMPUTER INC,14.75000
14593,09/30/2002,AAPL,APPLE COMPUTER INC,14.50000
14593,10/31/2002,AAPL,APPLE COMPUTER INC,16.07000
14593,11/29/2002,AAPL,APPLE COMPUTER INC,15.50000
14593,12/31/2002,AAPL,APPLE COMPUTER INC,14.33000
14593,01/31/2003,AAPL,APPLE COMPUTER INC,14.36000
14593,02/28/2003,AAPL,APPLE COMPUTER INC,15.01000
14593,03/31/2003,AAPL,APPLE COMPUTER INC,14.14000
14593,04/30/2003,AAPL,APPLE COMPUTER INC,14.22000
14593,05/30/2003,AAPL,APPLE COMPUTER INC,17.95000
14593,06/30/2003,AAPL,APPLE COMPUTER INC,19.06000
14593,07/31/2003,AAPL,APPLE COMPUTER INC,21.08000
14593,08/29/2003,AAPL,APPLE COMPUTER INC,22.61000
14593,09/30/2003,AAPL,APPLE COMPUTER INC,20.72000
14593,10/31/2003,AAPL,APPLE COMPUTER INC,22.89000
14593,11/28/2003,AAPL,APPLE COMPUTER INC,20.91000
14593,12/31/2003,AAPL,APPLE COMPUTER INC,21.37000
14593,01/30/2004,AAPL,APPLE COMPUTER INC,22.56000
14593,02/27/2004,AAPL,APPLE COMPUTER INC,23.92000
14593,03/31/2004,AAPL,APPLE COMPUTER INC,27.04000
14593,04/30/2004,AAPL,APPLE COMPUTER INC,25.78000
14593,05/28/2004,AAPL,APPLE COMPUTER INC,28.06000
14593,06/30/2004,AAPL,APPLE COMPUTER INC,32.54000
14593,07/30/2004,AAPL,APPLE COMPUTER INC,32.34000
14593,08/31/2004,AAPL,APPLE COMPUTER INC,34.49000
14593,09/30/2004,AAPL,APPLE COMPUTER INC,38.75000
